,SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,active_confirmed
9013,9014,2020-03-26,Georgia,US,2020-03-26 23:53:24,1525.0,48.0,0.0,1477.0
9016,9017,2020-03-26,Grand Princess,US,2020-03-26 23:53:24,28.0,1.0,0.0,27.0
9019,9020,2020-03-26,Guam,US,2020-03-26 23:53:24,45.0,1.0,0.0,44.0
9024,9025,2020-03-26,Hawaii,US,2020-03-26 23:53:24,95.0,0.0,0.0,95.0
9031,9032,2020-03-26,Idaho,US,2020-03-26 23:53:24,146.0,3.0,0.0,143.0
9032,9033,2020-03-26,Illinois,US,2020-03-26 23:53:24,2538.0,26.0,0.0,2512.0
9033,9034,2020-03-26,Indiana,US,2020-03-26 23:53:24,645.0,17.0,0.0,628.0
9035,9036,2020-03-26,Iowa,US,2020-03-26 23:53:24,179.0,1.0,0.0,178.0
9040,9041,2020-03-26,Kansas,US,2020-03-26 23:53:24,172.0,3.0,0.0,169.0
9041,9042,2020-03-26,Kentucky,US,2020-03-26 23:53:24,247.0,5.0,0.0,242.0
9043,9044,2020-03-26,Louisiana,US,2020-03-26 23:53:24,2304.0,83.0,0.0,2221.0
9045,9046,2020-03-26,Maine,US,2020-03-26 23:53:24,155.0,0.0,0.0,155.0
9048,9049,2020-03-26,Maryland,US,2020-03-26 23:53:24,583.0,4.0,0.0,579.0
9049,9050,2020-03-26,Massachusetts,US,2020-03-26 23:53:24,2417.0,25.0,0.0,2392.0
9051,9052,2020-03-26,Michigan,US,2020-03-26 23:53:24,2845.0,61.0,0.0,2784.0
9052,9053,2020-03-26,Minnesota,US,2020-03-26 23:53:24,344.0,2.0,0.0,342.0
9053,9054,2020-03-26,Mississippi,US,2020-03-26 23:53:24,485.0,6.0,0.0,479.0
9054,9055,2020-03-26,Missouri,US,2020-03-26 23:53:24,520.0,9.0,0.0,511.0
9055,9056,2020-03-26,Montana,US,2020-03-26 23:53:24,90.0,0.0,0.0,90.0
9057,9058,2020-03-26,Nebraska,US,2020-03-26 23:53:24,74.0,0.0,0.0,74.0
9058,9059,2020-03-26,Nevada,US,2020-03-26 23:53:24,420.0,10.0,0.0,410.0
9061,9062,2020-03-26,New Hampshire,US,2020-03-26 23:53:24,137.0,1.0,0.0,136.0
9062,9063,2020-03-26,New Jersey,US,2020-03-26 23:53:24,6876.0,81.0,0.0,6795.0
9063,9064,2020-03-26,New Mexico,US,2020-03-26 23:53:24,113.0,1.0,0.0,112.0
9065,9066,2020-03-26,New York,US,2020-03-26 23:53:24,37877.0,385.0,0.0,37492.0
9068,9069,2020-03-26,North Carolina,US,2020-03-26 23:53:24,738.0,3.0,0.0,735.0
9069,9070,2020-03-26,North Dakota,US,2020-03-26 23:53:24,51.0,0.0,0.0,51.0
9070,9071,2020-03-26,Northern Mariana Islands,US,2020-03-26 23:53:24,0.0,0.0,0.0,0.0
9075,9076,2020-03-26,Ohio,US,2020-03-26 23:53:24,868.0,15.0,0.0,853.0
9076,9077,2020-03-26,Oklahoma,US,2020-03-26 23:53:24,248.0,7.0,0.0,241.0
9078,9079,2020-03-26,Oregon,US,2020-03-26 23:53:24,316.0,11.0,0.0,305.0
9079,9080,2020-03-26,Pennsylvania,US,2020-03-26 23:53:24,1795.0,18.0,0.0,1777.0
9081,9082,2020-03-26,Puerto Rico,US,2020-03-26 23:53:24,64.0,2.0,0.0,62.0
9086,9087,2020-03-26,Recovered,US,2020-03-26 23:53:24,0.0,0.0,681.0,-681.0
9088,9089,2020-03-26,Rhode Island,US,2020-03-26 23:53:24,165.0,0.0,0.0,165.0
9098,9099,2020-03-26,South Carolina,US,2020-03-26 23:53:24,424.0,9.0,0.0,415.0
9099,9100,2020-03-26,South Dakota,US,2020-03-26 23:53:24,46.0,1.0,0.0,45.0
9102,9103,2020-03-26,Tennessee,US,2020-03-26 23:53:24,1097.0,3.0,0.0,1094.0
9103,9104,2020-03-26,Texas,US,2020-03-26 23:53:24,1563.0,21.0,0.0,1542.0
9106,9107,2020-03-26,Utah,US,2020-03-26 23:53:24,396.0,1.0,0.0,395.0
9107,9108,2020-03-26,Vermont,US,2020-03-26 23:53:24,158.0,9.0,0.0,149.0
9109,9110,2020-03-26,Virgin Islands,US,2020-03-26 23:53:24,17.0,0.0,0.0,17.0
9110,9111,2020-03-26,Virginia,US,2020-03-26 23:53:24,466.0,10.0,0.0,456.0
9111,9112,2020-03-26,Washington,US,2020-03-26 23:53:24,3207.0,150.0,0.0,3057.0
9112,9113,2020-03-26,West Virginia,US,2020-03-26 23:53:24,52.0,0.0,0.0,52.0
9114,9115,2020-03-26,Wisconsin,US,2020-03-26 23:53:24,728.0,10.0,0.0,718.0
9115,9116,2020-03-26,Wyoming,US,2020-03-26 23:53:24,53.0,0.0,0.0,53.0
9292,9293,2020-03-27,Alabama,US,2020-03-27 23:27:48,684.0,4.0,0.0,680.0
9293,9294,2020-03-27,Alaska,US,2020-03-27 23:27:48,58.0,1.0,0.0,57.0
9295,9296,2020-03-27,American Samoa,US,2020-03-27 23:27:48,0.0,0.0,0.0,0.0
9297,9298,2020-03-27,Arizona,US,2020-03-27 23:27:48,665.0,13.0,0.0,652.0
9298,9299,2020-03-27,Arkansas,US,2020-03-27 23:27:48,381.0,3.0,0.0,378.0
9304,9305,2020-03-27,California,US,2020-03-27 23:27:48,4657.0,94.0,0.0,4563.0
9308,9309,2020-03-27,Colorado,US,2020-03-27 23:27:48,1433.0,27.0,0.0,1406.0
9309,9310,2020-03-27,Connecticut,US,2020-03-27 23:27:48,1291.0,27.0,0.0,1264.0
9311,9312,2020-03-27,Delaware,US,2020-03-27 23:27:48,163.0,2.0,0.0,161.0
9313,9314,2020-03-27,Diamond Princess cruise ship,US,2020-03-27 23:27:48,49.0,0.0,0.0,49.0
9314,9315,2020-03-27,District of Columbia,US,2020-03-27 23:27:48,271.0,3.0,0.0,268.0
9316,9317,2020-03-27,Florida,US,2020-03-27 23:27:48,2900.0,35.0,0.0,2865.0
9321,9322,2020-03-27,Georgia,US,2020-03-27 23:27:48,2000.0,64.0,0.0,1936.0
9324,9325,2020-03-27,Grand Princess,US,2020-03-27 23:27:48,28.0,3.0,0.0,25.0
9327,9328,2020-03-27,Guam,US,2020-03-27 23:27:48,51.0,1.0,0.0,50.0
9332,9333,2020-03-27,Hawaii,US,2020-03-27 23:27:48,106.0,0.0,0.0,106.0
9339,9340,2020-03-27,Idaho,US,2020-03-27 23:27:48,205.0,3.0,0.0,202.0
9340,9341,2020-03-27,Illinois,US,2020-03-27 23:27:48,3024.0,34.0,0.0,2990.0
9341,9342,2020-03-27,Indiana,US,2020-03-27 23:27:48,979.0,25.0,0.0,954.0
9343,9344,2020-03-27,Iowa,US,2020-03-27 23:27:48,235.0,3.0,0.0,232.0
9348,9349,2020-03-27,Kansas,US,2020-03-27 23:27:48,206.0,4.0,0.0,202.0
9349,9350,2020-03-27,Kentucky,US,2020-03-27 23:27:48,301.0,7.0,0.0,294.0
9351,9352,2020-03-27,Louisiana,US,2020-03-27 23:27:48,2744.0,119.0,0.0,2625.0
9353,9354,2020-03-27,Maine,US,2020-03-27 23:27:48,168.0,1.0,0.0,167.0
9356,9357,2020-03-27,Maryland,US,2020-03-27 23:27:48,775.0,5.0,0.0,770.0
9357,9358,2020-03-27,Massachusetts,US,2020-03-27 23:27:48,3240.0,35.0,0.0,3205.0
9359,9360,2020-03-27,Michigan,US,2020-03-27 23:27:48,3634.0,92.0,0.0,3542.0
9360,9361,2020-03-27,Minnesota,US,2020-03-27 23:27:48,396.0,4.0,0.0,392.0
9361,9362,2020-03-27,Mississippi,US,2020-03-27 23:27:48,579.0,8.0,0.0,571.0
9362,9363,2020-03-27,Missouri,US,2020-03-27 23:27:48,666.0,9.0,0.0,657.0
9363,9364,2020-03-27,Montana,US,2020-03-27 23:27:48,109.0,1.0,0.0,108.0
9365,9366,2020-03-27,Nebraska,US,2020-03-27 23:27:48,82.0,0.0,0.0,82.0
9366,9367,2020-03-27,Nevada,US,2020-03-27 23:27:48,536.0,10.0,0.0,526.0
9369,9370,2020-03-27,New Hampshire,US,2020-03-27 23:27:48,158.0,1.0,0.0,157.0
9370,9371,2020-03-27,New Jersey,US,2020-03-27 23:27:48,8825.0,108.0,0.0,8717.0
9371,9372,2020-03-27,New Mexico,US,2020-03-27 23:27:48,136.0,1.0,0.0,135.0
9373,9374,2020-03-27,New York,US,2020-03-27 23:27:48,44876.0,527.0,0.0,44349.0
9376,9377,2020-03-27,North Carolina,US,2020-03-27 23:27:48,887.0,4.0,0.0,883.0
9377,9378,2020-03-27,North Dakota,US,2020-03-27 23:27:48,68.0,1.0,0.0,67.0
9378,9379,2020-03-27,Northern Mariana Islands,US,2020-03-27 23:27:48,0.0,0.0,0.0,0.0
9383,9384,2020-03-27,Ohio,US,2020-03-27 23:27:48,1137.0,19.0,0.0,1118.0
9384,9385,2020-03-27,Oklahoma,US,2020-03-27 23:27:48,322.0,8.0,0.0,314.0
9386,9387,2020-03-27,Oregon,US,2020-03-27 23:27:48,416.0,12.0,0.0,404.0
9387,9388,2020-03-27,Pennsylvania,US,2020-03-27 23:27:48,2345.0,22.0,0.0,2323.0
9389,9390,2020-03-27,Puerto Rico,US,2020-03-27 23:27:48,79.0,3.0,0.0,76.0
9394,9395,2020-03-27,Recovered,US,2020-03-27 23:27:48,0.0,0.0,869.0,-869.0
9396,9397,2020-03-27,Rhode Island,US,2020-03-27 23:27:48,203.0,0.0,0.0,203.0
9406,9407,2020-03-27,South Carolina,US,2020-03-27 23:27:48,542.0,13.0,0.0,529.0
9407,9408,2020-03-27,South Dakota,US,2020-03-27 23:27:48,58.0,1.0,0.0,57.0
9410,9411,2020-03-27,Tennessee,US,2020-03-27 23:27:48,1318.0,6.0,0.0,1312.0
9411,9412,2020-03-27,Texas,US,2020-03-27 23:27:48,1937.0,26.0,0.0,1911.0
9414,9415,2020-03-27,Utah,US,2020-03-27 23:27:48,472.0,1.0,0.0,471.0
9415,9416,2020-03-27,Vermont,US,2020-03-27 23:27:48,184.0,10.0,0.0,174.0
9417,9418,2020-03-27,Virgin Islands,US,2020-03-27 23:27:48,19.0,0.0,0.0,19.0
9418,9419,2020-03-27,Virginia,US,2020-03-27 23:27:48,607.0,10.0,0.0,597.0
9419,9420,2020-03-27,Washington,US,2020-03-27 23:27:48,3477.0,157.0,0.0,3320.0
9420,9421,2020-03-27,West Virginia,US,2020-03-27 23:27:48,76.0,0.0,0.0,76.0
9422,9423,2020-03-27,Wisconsin,US,2020-03-27 23:27:48,926.0,14.0,0.0,912.0
9423,9424,2020-03-27,Wyoming,US,2020-03-27 23:27:48,70.0,0.0,0.0,70.0
9601,9602,2020-03-28,Alabama,US,2020-03-08 05:31:00,801.0,4.0,0.0,797.0
9602,9603,2020-03-28,Alaska,US,2020-03-08 05:31:00,85.0,2.0,0.0,83.0
9604,9605,2020-03-28,American Samoa,US,2020-03-08 05:31:00,0.0,0.0,0.0,0.0
9607,9608,2020-03-28,Arizona,US,2020-03-08 05:31:00,773.0,15.0,0.0,758.0
9608,9609,2020-03-28,Arkansas,US,2020-03-08 05:31:00,409.0,5.0,0.0,404.0
9615,9616,2020-03-28,California,US,2020-03-08 05:31:00,5095.0,110.0,0.0,4985.0
9619,9620,2020-03-28,Colorado,US,2020-03-08 05:31:00,1740.0,31.0,0.0,1709.0
9620,9621,2020-03-28,Connecticut,US,2020-03-08 05:31:00,1524.0,33.0,0.0,1491.0
9622,9623,2020-03-28,Delaware,US,2020-03-08 05:31:00,214.0,5.0,0.0,209.0
9624,9625,2020-03-28,Diamond Princess cruise ship,US,2020-03-08 05:31:00,49.0,0.0,0.0,49.0
9625,9626,2020-03-28,District of Columbia,US,2020-03-08 05:31:00,304.0,4.0,0.0,300.0
9627,9628,2020-03-28,Florida,US,2020-03-08 05:31:00,3763.0,54.0,0.0,3709.0
9632,9633,2020-03-28,Georgia,US,2020-03-08 05:31:00,2366.0,69.0,0.0,2297.0
9635,9636,2020-03-28,Grand Princess,US,2020-03-08 05:31:00,103.0,3.0,0.0,100.0
9638,9639,2020-03-28,Guam,US,2020-03-08 05:31:00,55.0,1.0,0.0,54.0
9643,9644,2020-03-28,Hawaii,US,2020-03-08 05:31:00,149.0,0.0,0.0,149.0
9650,9651,2020-03-28,Idaho,US,2020-03-08 05:31:00,234.0,4.0,0.0,230.0
9651,9652,2020-03-28,Illinois,US,2020-03-08 05:31:00,3491.0,47.0,0.0,3444.0
9652,9653,2020-03-28,Indiana,US,2020-03-08 05:31:00,1233.0,31.0,0.0,1202.0
9654,9655,2020-03-28,Iowa,US,2020-03-08 05:31:00,298.0,3.0,0.0,295.0
9659,9660,2020-03-28,Kansas,US,2020-03-08 05:31:00,266.0,4.0,0.0,262.0
9660,9661,2020-03-28,Kentucky,US,2020-03-08 05:31:00,380.0,9.0,0.0,371.0
9662,9663,2020-03-28,Louisiana,US,2020-03-08 05:31:00,3315.0,137.0,0.0,3178.0
9664,9665,2020-03-28,Maine,US,2020-03-08 05:31:00,211.0,1.0,0.0,210.0
9667,9668,2020-03-28,Maryland,US,2020-03-08 05:31:00,995.0,5.0,0.0,990.0
9668,9669,2020-03-28,Massachusetts,US,2020-03-08 05:31:00,4257.0,44.0,0.0,4213.0
9670,9671,2020-03-28,Michigan,US,2020-03-08 05:31:00,4650.0,111.0,0.0,4539.0
9671,9672,2020-03-28,Minnesota,US,2020-03-08 05:31:00,441.0,5.0,0.0,436.0
9672,9673,2020-03-28,Mississippi,US,2020-03-08 05:31:00,663.0,13.0,0.0,650.0
9673,9674,2020-03-28,Missouri,US,2020-03-08 05:31:00,836.0,10.0,0.0,826.0
9674,9675,2020-03-28,Montana,US,2020-03-08 05:31:00,129.0,1.0,0.0,128.0
9676,9677,2020-03-28,Nebraska,US,2020-03-08 05:31:00,96.0,2.0,0.0,94.0
9677,9678,2020-03-28,Nevada,US,2020-03-08 05:31:00,626.0,10.0,0.0,616.0
9680,9681,2020-03-28,New Hampshire,US,2020-03-08 05:31:00,187.0,2.0,0.0,185.0
9681,9682,2020-03-28,New Jersey,US,2020-03-08 05:31:00,11124.0,140.0,0.0,10984.0
9682,9683,2020-03-28,New Mexico,US,2020-03-08 05:31:00,208.0,1.0,0.0,207.0
9684,9685,2020-03-28,New York,US,2020-03-08 05:31:00,52410.0,728.0,0.0,51682.0
9687,9688,2020-03-28,North Carolina,US,2020-03-08 05:31:00,1020.0,5.0,0.0,1015.0
9688,9689,2020-03-28,North Dakota,US,2020-03-08 05:31:00,94.0,1.0,0.0,93.0
9689,9690,2020-03-28,Northern Mariana Islands,US,2020-03-08 05:31:00,0.0,0.0,0.0,0.0
9694,9695,2020-03-28,Ohio,US,2020-03-08 05:31:00,1406.0,25.0,0.0,1381.0
9695,9696,2020-03-28,Oklahoma,US,2020-03-08 05:31:00,377.0,15.0,0.0,362.0
9697,9698,2020-03-28,Oregon,US,2020-03-08 05:31:00,479.0,13.0,0.0,466.0
9698,9699,2020-03-28,Pennsylvania,US,2020-03-08 05:31:00,2845.0,34.0,0.0,2811.0
9700,9701,2020-03-28,Puerto Rico,US,2020-03-08 05:31:00,100.0,3.0,0.0,97.0
9705,9706,2020-03-28,Recovered,US,2020-03-08 05:31:00,0.0,0.0,1072.0,-1072.0
9707,9708,2020-03-28,Rhode Island,US,2020-03-08 05:31:00,239.0,2.0,0.0,237.0
9717,9718,2020-03-28,South Carolina,US,2020-03-08 05:31:00,660.0,15.0,0.0,645.0
9718,9719,2020-03-28,South Dakota,US,2020-03-08 05:31:00,68.0,1.0,0.0,67.0
9721,9722,2020-03-28,Tennessee,US,2020-03-08 05:31:00,1511.0,7.0,0.0,1504.0
9722,9723,2020-03-28,Texas,US,2020-03-08 05:31:00,2455.0,30.0,0.0,2425.0
9726,9727,2020-03-28,Utah,US,2020-03-08 05:31:00,602.0,1.0,0.0,601.0
9727,9728,2020-03-28,Vermont,US,2020-03-08 05:31:00,211.0,12.0,0.0,199.0
9729,9730,2020-03-28,Virgin Islands,US,2020-03-08 05:31:00,22.0,0.0,0.0,22.0
9730,9731,2020-03-28,Virginia,US,2020-03-08 05:31:00,740.0,13.0,0.0,727.0
9731,9732,2020-03-28,Washington,US,2020-03-08 05:31:00,4030.0,188.0,0.0,3842.0
9732,9733,2020-03-28,West Virginia,US,2020-03-08 05:31:00,96.0,0.0,0.0,96.0
9734,9735,2020-03-28,Wisconsin,US,2020-03-08 05:31:00,1055.0,17.0,0.0,1038.0
9735,9736,2020-03-28,Wyoming,US,2020-03-08 05:31:00,82.0,0.0,0.0,82.0
9913,9914,2020-03-29,Alabama,US,2020-03-08 05:31:00,880.0,10.0,0.0,870.0
9914,9915,2020-03-29,Alaska,US,2020-03-08 05:31:00,102.0,2.0,0.0,100.0
9916,9917,2020-03-29,American Samoa,US,2020-03-08 05:31:00,0.0,0.0,0.0,0.0
9919,9920,2020-03-29,Arizona,US,2020-03-08 05:31:00,919.0,17.0,0.0,902.0
9920,9921,2020-03-29,Arkansas,US,2020-03-08 05:31:00,426.0,6.0,0.0,420.0
9927,9928,2020-03-29,California,US,2020-03-08 05:31:00,5852.0,124.0,0.0,5728.0
9931,9932,2020-03-29,Colorado,US,2020-03-08 05:31:00,2307.0,47.0,0.0,2260.0
9932,9933,2020-03-29,Connecticut,US,2020-03-08 05:31:00,1993.0,34.0,0.0,1959.0
9934,9935,2020-03-29,Delaware,US,2020-03-08 05:31:00,232.0,6.0,0.0,226.0
9936,9937,2020-03-29,Diamond Princess cruise ship,US,2020-03-08 05:31:00,49.0,0.0,0.0,49.0
9937,9938,2020-03-29,District of Columbia,US,2020-03-08 05:31:00,342.0,5.0,0.0,337.0
9939,9940,2020-03-29,Florida,US,2020-03-08 05:31:00,4246.0,56.0,0.0,4190.0
9944,9945,2020-03-29,Georgia,US,2020-03-08 05:31:00,2651.0,80.0,0.0,2571.0
9947,9948,2020-03-29,Grand Princess,US,2020-03-08 05:31:00,103.0,3.0,0.0,100.0
9950,9951,2020-03-29,Guam,US,2020-03-08 05:31:00,56.0,1.0,0.0,55.0
9955,9956,2020-03-29,Hawaii,US,2020-03-08 05:31:00,149.0,0.0,0.0,149.0
9962,9963,2020-03-29,Idaho,US,2020-03-08 05:31:00,281.0,5.0,0.0,276.0
9963,9964,2020-03-29,Illinois,US,2020-03-08 05:31:00,4596.0,66.0,0.0,4530.0
9964,9965,2020-03-29,Indiana,US,2020-03-08 05:31:00,1513.0,32.0,0.0,1481.0
9966,9967,2020-03-29,Iowa,US,2020-03-08 05:31:00,336.0,4.0,0.0,332.0
9971,9972,2020-03-29,Kansas,US,2020-03-08 05:31:00,330.0,7.0,0.0,323.0
9972,9973,2020-03-29,Kentucky,US,2020-03-08 05:31:00,438.0,9.0,0.0,429.0
9974,9975,2020-03-29,Louisiana,US,2020-03-08 05:31:00,3540.0,151.0,0.0,3389.0
9976,9977,2020-03-29,Maine,US,2020-03-08 05:31:00,253.0,3.0,0.0,250.0
9979,9980,2020-03-29,Maryland,US,2020-03-08 05:31:00,1239.0,10.0,0.0,1229.0
9980,9981,2020-03-29,Massachusetts,US,2020-03-08 05:31:00,4955.0,48.0,0.0,4907.0
9982,9983,2020-03-29,Michigan,US,2020-03-08 05:31:00,5488.0,132.0,0.0,5356.0
9983,9984,2020-03-29,Minnesota,US,2020-03-08 05:31:00,503.0,9.0,0.0,494.0
9984,9985,2020-03-29,Mississippi,US,2020-03-08 05:31:00,759.0,14.0,0.0,745.0
9985,9986,2020-03-29,Missouri,US,2020-03-08 05:31:00,915.0,13.0,0.0,902.0
9986,9987,2020-03-29,Montana,US,2020-03-08 05:31:00,154.0,1.0,0.0,153.0
9988,9989,2020-03-29,Nebraska,US,2020-03-08 05:31:00,108.0,2.0,0.0,106.0
9989,9990,2020-03-29,Nevada,US,2020-03-08 05:31:00,920.0,15.0,0.0,905.0
9992,9993,2020-03-29,New Hampshire,US,2020-03-08 05:31:00,214.0,2.0,0.0,212.0
9993,9994,2020-03-29,New Jersey,US,2020-03-08 05:31:00,13386.0,161.0,0.0,13225.0
9994,9995,2020-03-29,New Mexico,US,2020-03-08 05:31:00,237.0,2.0,0.0,235.0
9996,9997,2020-03-29,New York,US,2020-03-08 05:31:00,59648.0,965.0,0.0,58683.0
9999,10000,2020-03-29,North Carolina,US,2020-03-08 05:31:00,1191.0,7.0,0.0,1184.0
10000,10001,2020-03-29,North Dakota,US,2020-03-08 05:31:00,98.0,1.0,0.0,97.0
10001,10002,2020-03-29,Northern Mariana Islands,US,2020-03-08 05:31:00,0.0,0.0,0.0,0.0
10006,10007,2020-03-29,Ohio,US,2020-03-08 05:31:00,1653.0,29.0,0.0,1624.0
10007,10008,2020-03-29,Oklahoma,US,2020-03-08 05:31:00,429.0,16.0,0.0,413.0
10009,10010,2020-03-29,Oregon,US,2020-03-08 05:31:00,548.0,13.0,0.0,535.0
10010,10011,2020-03-29,Pennsylvania,US,2020-03-08 05:31:00,3432.0,41.0,0.0,3391.0
10012,10013,2020-03-29,Puerto Rico,US,2020-03-08 05:31:00,127.0,3.0,0.0,124.0
10017,10018,2020-03-29,Recovered,US,2020-03-08 05:31:00,0.0,0.0,2665.0,-2665.0
10019,10020,2020-03-29,Rhode Island,US,2020-03-08 05:31:00,294.0,3.0,0.0,291.0
10029,10030,2020-03-29,South Carolina,US,2020-03-08 05:31:00,774.0,16.0,0.0,758.0
10030,10031,2020-03-29,South Dakota,US,2020-03-08 05:31:00,90.0,1.0,0.0,89.0
10033,10034,2020-03-29,Tennessee,US,2020-03-08 05:31:00,1720.0,8.0,0.0,1712.0
10034,10035,2020-03-29,Texas,US,2020-03-08 05:31:00,2792.0,38.0,0.0,2754.0
10038,10039,2020-03-29,Utah,US,2020-03-08 05:31:00,720.0,2.0,0.0,718.0
10039,10040,2020-03-29,Vermont,US,2020-03-08 05:31:00,235.0,12.0,0.0,223.0
10041,10042,2020-03-29,Virgin Islands,US,2020-03-08 05:31:00,23.0,0.0,0.0,23.0
10042,10043,2020-03-29,Virginia,US,2020-03-08 05:31:00,890.0,20.0,0.0,870.0
10043,10044,2020-03-29,Washington,US,2020-03-08 05:31:00,4465.0,198.0,0.0,4267.0
10044,10045,2020-03-29,West Virginia,US,2020-03-08 05:31:00,113.0,0.0,0.0,113.0
10046,10047,2020-03-29,Wisconsin,US,2020-03-08 05:31:00,1164.0,18.0,0.0,1146.0
10047,10048,2020-03-29,Wyoming,US,2020-03-08 05:31:00,86.0,0.0,0.0,86.0
10226,10227,2020-03-30,Alabama,US,2020-03-08 05:31:00,1001.0,10.0,0.0,991.0
10227,10228,2020-03-30,Alaska,US,2020-03-08 05:31:00,114.0,3.0,0.0,111.0
10229,10230,2020-03-30,American Samoa,US,2020-03-08 05:31:00,0.0,0.0,0.0,0.0
10232,10233,2020-03-30,Arizona,US,2020-03-08 05:31:00,1157.0,20.0,0.0,1137.0
10233,10234,2020-03-30,Arkansas,US,2020-03-08 05:31:00,473.0,7.0,0.0,466.0
10240,10241,2020-03-30,California,US,2020-03-08 05:31:00,7138.0,146.0,0.0,6992.0
10244,10245,2020-03-30,Colorado,US,2020-03-08 05:31:00,2311.0,47.0,0.0,2264.0
10245,10246,2020-03-30,Connecticut,US,2020-03-08 05:31:00,2571.0,36.0,0.0,2535.0
10247,10248,2020-03-30,Delaware,US,2020-03-08 05:31:00,264.0,6.0,0.0,258.0
10249,10250,2020-03-30,Diamond Princess cruise ship,US,2020-03-08 05:31:00,49.0,0.0,0.0,49.0
10250,10251,2020-03-30,District of Columbia,US,2020-03-08 05:31:00,401.0,9.0,0.0,392.0
10252,10253,2020-03-30,Florida,US,2020-03-08 05:31:00,5473.0,63.0,0.0,5410.0
10257,10258,2020-03-30,Georgia,US,2020-03-08 05:31:00,2808.0,87.0,0.0,2721.0
10260,10261,2020-03-30,Grand Princess,US,2020-03-08 05:31:00,103.0,3.0,0.0,100.0
10263,10264,2020-03-30,Guam,US,2020-03-08 05:31:00,58.0,1.0,0.0,57.0
10268,10269,2020-03-30,Hawaii,US,2020-03-08 05:31:00,175.0,0.0,0.0,175.0
10275,10276,2020-03-30,Idaho,US,2020-03-08 05:31:00,340.0,6.0,0.0,334.0
10276,10277,2020-03-30,Illinois,US,2020-03-08 05:31:00,5056.0,73.0,0.0,4983.0
10277,10278,2020-03-30,Indiana,US,2020-03-08 05:31:00,1786.0,35.0,0.0,1751.0
10279,10280,2020-03-30,Iowa,US,2020-03-08 05:31:00,424.0,6.0,0.0,418.0
10284,10285,2020-03-30,Kansas,US,2020-03-08 05:31:00,372.0,8.0,0.0,364.0
10285,10286,2020-03-30,Kentucky,US,2020-03-08 05:31:00,479.0,11.0,0.0,468.0
10287,10288,2020-03-30,Louisiana,US,2020-03-08 05:31:00,4025.0,185.0,0.0,3840.0
10289,10290,2020-03-30,Maine,US,2020-03-08 05:31:00,275.0,3.0,0.0,272.0
10292,10293,2020-03-30,Maryland,US,2020-03-08 05:31:00,1413.0,15.0,0.0,1398.0
10293,10294,2020-03-30,Massachusetts,US,2020-03-08 05:31:00,5752.0,56.0,0.0,5696.0
10295,10296,2020-03-30,Michigan,US,2020-03-08 05:31:00,6498.0,184.0,0.0,6314.0
10296,10297,2020-03-30,Minnesota,US,2020-03-08 05:31:00,576.0,10.0,0.0,566.0
10297,10298,2020-03-30,Mississippi,US,2020-03-08 05:31:00,847.0,16.0,0.0,831.0
10298,10299,2020-03-30,Missouri,US,2020-03-08 05:31:00,1051.0,13.0,0.0,1038.0
10299,10300,2020-03-30,Montana,US,2020-03-08 05:31:00,171.0,5.0,0.0,166.0
10301,10302,2020-03-30,Nebraska,US,2020-03-08 05:31:00,145.0,2.0,0.0,143.0
10302,10303,2020-03-30,Nevada,US,2020-03-08 05:31:00,1012.0,15.0,0.0,997.0
10305,10306,2020-03-30,New Hampshire,US,2020-03-08 05:31:00,314.0,3.0,0.0,311.0
10306,10307,2020-03-30,New Jersey,US,2020-03-08 05:31:00,16636.0,198.0,0.0,16438.0
10307,10308,2020-03-30,New Mexico,US,2020-03-08 05:31:00,237.0,2.0,0.0,235.0
10309,10310,2020-03-30,New York,US,2020-03-08 05:31:00,66663.0,1218.0,0.0,65445.0
10312,10313,2020-03-30,North Carolina,US,2020-03-08 05:31:00,1313.0,7.0,0.0,1306.0
10313,10314,2020-03-30,North Dakota,US,2020-03-08 05:31:00,109.0,2.0,0.0,107.0
10314,10315,2020-03-30,Northern Mariana Islands,US,2020-03-08 05:31:00,0.0,0.0,0.0,0.0
10319,10320,2020-03-30,Ohio,US,2020-03-08 05:31:00,1933.0,40.0,0.0,1893.0
10320,10321,2020-03-30,Oklahoma,US,2020-03-08 05:31:00,481.0,16.0,0.0,465.0
10322,10323,2020-03-30,Oregon,US,2020-03-08 05:31:00,606.0,16.0,0.0,590.0
10323,10324,2020-03-30,Pennsylvania,US,2020-03-08 05:31:00,4155.0,50.0,0.0,4105.0
10325,10326,2020-03-30,Puerto Rico,US,2020-03-08 05:31:00,174.0,6.0,0.0,168.0
10330,10331,2020-03-30,Recovered,US,2020-03-08 05:31:00,0.0,0.0,5644.0,-5644.0
10332,10333,2020-03-30,Rhode Island,US,2020-03-08 05:31:00,408.0,4.0,0.0,404.0
10342,10343,2020-03-30,South Carolina,US,2020-03-08 05:31:00,925.0,18.0,0.0,907.0
10343,10344,2020-03-30,South Dakota,US,2020-03-08 05:31:00,101.0,1.0,0.0,100.0
10346,10347,2020-03-30,Tennessee,US,2020-03-08 05:31:00,1917.0,14.0,0.0,1903.0
10347,10348,2020-03-30,Texas,US,2020-03-08 05:31:00,3173.0,46.0,0.0,3127.0
10351,10352,2020-03-30,Utah,US,2020-03-08 05:31:00,798.0,4.0,0.0,794.0
